bytes,sha256,copies,paths
37520574,44d5fee5bbdf2636836b56525f4a848f966d65e06e2337910bdc52b4c237dbe7,6,study_runs/V100_P0_MINI_I05_R01/checkpoint/977d7ec4949847409c030b314e2dd362/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-42/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-42/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-42/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/6624255987bf439f9714e8560c0cd3b5/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-5f816cf5-42/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/81f0cfbf8c764fd2916c0548137ef91b/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-42/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/e543f9f743a340479000d7640c0720a3/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-42/predictions.json
3157,3506997559dddc4f0273b968078e28bbc378e6e2357bc4dbf8c4b105f5cb40f7,2,study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2/code.py | study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2_seed/code.py
37268491,bdfa82a0f91758a8d3f2bdecdbdda1c90a763d3b50d6da64a6270a6cfc6f7fb1,4,study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2/generated/checkpoints/MovieLens100K-c0b4b14e/LensKit.ItemKNNScorer-c3d66610-42/predictions.json | study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2_seed/generated/checkpoints/MovieLens100K-c0b4b14e/LensKit.ItemKNNScorer-c3d66610-42/predictions.json | study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e/generated/checkpoints/MovieLens100K-c0b4b14e/LensKit.ItemKNNScorer-c3d66610-42/predictions.json | study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e_seed/generated/checkpoints/MovieLens100K-c0b4b14e/LensKit.ItemKNNScorer-c3d66610-42/predictions.json
196,67adffde1196fe6892c9c08d9079932e9cced9bfb7c4869c9ad21b26bdd1c920,4,study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2/generated/checkpoints/progress.json | study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2_seed/generated/checkpoints/progress.json | study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e/generated/checkpoints/progress.json | study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e_seed/generated/checkpoints/progress.json
275,7bf284a3c840e0568c09bee3466e49614fcfe39ca398b58336b3e8a7f3c7d624,4,study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2/generated/checkpoints/results.json | study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2_seed/generated/checkpoints/results.json | study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e/generated/checkpoints/results.json | study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e_seed/generated/checkpoints/results.json
22342,866a9d4d6d2e49020b5272096cc6c5175a79fe003421a09c7e46f5c204b5c07d,2,study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2/generated/prototype_movielens_results.png | study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2_seed/generated/prototype_movielens_results.png
3341,886cfe0165eb1324b0fb957166b243f15f998347fa90189ff16eb7b10ef110eb,2,study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2_iteration1/generated/checkpoints/err.log | study_runs/V100_P0_NANO_I05_R01/checkpoint/1390f6c0be5743b8927162dbbe425e75_iteration2/generated/checkpoints/err.log
2848,3dec87a543b8d59f69fae6f33d113965f66ca31d55b07821681985d862e2af0d,2,study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e/code.py | study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e_seed/code.py
24398,71985cc9b22e9c26c2eba05efa14c561c321f0cb6a372c69ecd8c92606ad3ae9,2,study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e/generated/prototype_metrics_plot.png | study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e_seed/generated/prototype_metrics_plot.png
173,807a32ec7cc9f83ef15e901388dc89c65f25f2152a8e37277057006e0630a71a,2,study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e/generated/prototype_results_movielens_itemknn.csv | study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e_seed/generated/prototype_results_movielens_itemknn.csv
890,518fba572f280db4b5d7aba9b90e23ca3def986038d73f93f4f458b42f83fd97,3,study_runs/V100_P0_MINI_I05_R03/checkpoint/4bae3cfa9f6b4a4bb4b360ee0c788768/generated/checkpoints/progress.json | study_runs/V100_P0_MINI_I05_R03/checkpoint/64f1c4aae39d4cc68f747732d8232c0e/generated/checkpoints/progress.json | study_runs/V100_P0_MINI_I05_R03/checkpoint/b3e9be9f1f4d407d9c70764b3ade04ac/generated/checkpoints/progress.json
2636,3e8a37d682929b54711b73b608dfb1bc2cc5beccace86c10af79e54086d13429,2,study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0/code.py | study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0_seed/code.py
37538282,5cf4ca7eab1363eae5905b353bab6cd6753d623924431872496b485f0c70343d,3,study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-1/predictions.json | study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0_seed/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-1/predictions.json | study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-1/predictions.json
37570479,d49428d2c6b03dacf5942c2d16ddd722c934ae19028b1adf603d20dbceefc19b,3,study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-2/predictions.json | study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0_seed/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-2/predictions.json | study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-2/predictions.json
37576771,e5bd2a74f9bc48dd8b522bc99611192fad9372ed0d92694fa40ebddb2aa4be4a,3,study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-3/predictions.json | study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0_seed/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-3/predictions.json | study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-3/predictions.json
37595531,fffa4eda0077681b7af8db63212b88a20e0944624cc13da4ddfa384d68d5c839,3,study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-4/predictions.json | study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0_seed/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-4/predictions.json | study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-4/predictions.json
37536795,a95fd12ddee63c7c776927030dae59363356e7ef2bd7671e4336916181bdd2af,3,study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-5/predictions.json | study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0_seed/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-5/predictions.json | study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-5/predictions.json
875,2570e2314c4e052e5562f9a46bf448002f86eeab2f7be504581a71244d33d16d,2,study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0/generated/checkpoints/progress.json | study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0_seed/generated/checkpoints/progress.json
1231,1eb041ab5cfef9be7c8913cfb0bc4ba950d0920f93306bf79f48dee87bdffe1d,2,study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0/generated/checkpoints/results.json | study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0_seed/generated/checkpoints/results.json
219,d7a60fddd36f57ccfa06f3a4c72d85f3968a9adad34b6fb0b056d01c5cf6dcf8,2,study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0/generated/prototype_runs.csv | study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0_seed/generated/prototype_runs.csv
22608,1b603ef604cbfbfb6371712623f9ba018050ec90c9ff5ae13b9a45baf7a7e417,2,study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0/generated/seed_plot.png | study_runs/V100_P0_MINI_I05_R03/checkpoint/a9663d9dfecc44c6998034c55e22bfe0_seed/generated/seed_plot.png
3453,9f7496952b84fec7ed65fc21825b3c09ffcf4aaa8833fa7cc6a80b3e6d2968b4,2,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/code.py | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/code.py
37593524,ccbd0ed6508112415cc30eaaafc5dd066c2ff81d17fe77a49c4c86a1a20a5648,5,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-13/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-13/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/6624255987bf439f9714e8560c0cd3b5/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-5f816cf5-13/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/81f0cfbf8c764fd2916c0548137ef91b/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-13/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/e543f9f743a340479000d7640c0720a3/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-13/predictions.json
37596917,cddbb139678f7301c51c80e0bab04f3598408e157ce3842857f1ab1cfc5d4dd6,5,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-21/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-21/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/6624255987bf439f9714e8560c0cd3b5/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-5f816cf5-21/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/81f0cfbf8c764fd2916c0548137ef91b/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-21/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/e543f9f743a340479000d7640c0720a3/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-21/predictions.json
37611411,f99779c179fd61bb81d5ef564e77472084e5ef131155e434169bc585c3934da4,5,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-7/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-7/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/6624255987bf439f9714e8560c0cd3b5/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-5f816cf5-7/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/81f0cfbf8c764fd2916c0548137ef91b/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-7/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/e543f9f743a340479000d7640c0720a3/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-7/predictions.json
37560539,1af2a1a71009a5d363275d607c731e782f1566040eec047d3b057c9c44eca68b,5,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-87/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-87/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/6624255987bf439f9714e8560c0cd3b5/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-5f816cf5-87/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/81f0cfbf8c764fd2916c0548137ef91b/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-87/predictions.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/e543f9f743a340479000d7640c0720a3/generated/checkpoints/MovieLens100K-938abed0/LensKit.ItemKNNScorer-c3d66610-87/predictions.json
879,51ff6da08f42d5459b2ca89957d80075c5feb3760891f4ce55d4abeac41d2eeb,4,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/progress.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/checkpoints/progress.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/81f0cfbf8c764fd2916c0548137ef91b/generated/checkpoints/progress.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/e543f9f743a340479000d7640c0720a3/generated/checkpoints/progress.json
1258,318d179b86c4427b6a097e5ceab61c6a920fa539bc61904dc8ead825d353b800,2,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/results.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/checkpoints/results.json
2798,e009beadcce8cbc375e73681faeb3315464d8e402c6f21a72ca5970cd690d927,2,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/prototype_seed_results.csv | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/prototype_seed_results.csv
210,3a23073c424298cc17a3d3d3f9b7a958eb505aa4b15994066a8c4a18f516bafa,2,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/prototype_seed_summary.csv | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/prototype_seed_summary.csv
358,12b8a61014f043e816456408a4bde0a7ee2dd2814ef45d3adf1b096c65b533c2,2,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/prototype_seed_table.csv | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/prototype_seed_table.csv
51105,a7539a867c6002ccbb69f2c930b26faa0f2a49a2435ea38e840a939d0d01cf49,2,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/seed_variation_plot.png | study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/seed_variation_plot.png
1241,91c1028ecba0ebf10880ab2da668df29c5e769a4be910743eea5d2fdd863c8fe,2,study_runs/V100_P0_MINI_I05_R04/checkpoint/81f0cfbf8c764fd2916c0548137ef91b/generated/checkpoints/results.json | study_runs/V100_P0_MINI_I05_R04/checkpoint/e543f9f743a340479000d7640c0720a3/generated/checkpoints/results.json
2748,d6d5732bf50860e21735baf1c8840016d8d4d7d84ea9c2563c11a1b4200815d0,2,study_runs/V100_P0_MINI_I05_R04/checkpoint/81f0cfbf8c764fd2916c0548137ef91b/generated/prototype_seed_results.csv | study_runs/V100_P0_MINI_I05_R04/checkpoint/e543f9f743a340479000d7640c0720a3/generated/prototype_seed_results.csv
192,35df4ddf3b6c2d71b6ffb5b23f7b26e9d4b34855ed17bea52b422fd709b23f2f,2,study_runs/V100_P0_MINI_I05_R05/checkpoint/5f85c771837f46e69ed3548da85ed85f/generated/checkpoints/progress.json | study_runs/V100_P0_MINI_I05_R05/checkpoint/b961f343d9f8405a8f194c65eb67b0cf/generated/checkpoints/progress.json
3124,7f615719e1592de7a1482516e778c0a942e14e55b5626cf57deeb0d8e1fa8206,2,study_runs/V100_P0_MINI_I05_R05/checkpoint/c1cab3cf57c346019ca9d1992dcac3ef/code.py | study_runs/V100_P0_MINI_I05_R05/checkpoint/c1cab3cf57c346019ca9d1992dcac3ef_seed/code.py
39030742,e873db521daa6ad7479bf6310994379dd44559a4417c6875b0f21d1840f00564,2,study_runs/V100_P0_MINI_I05_R05/checkpoint/c1cab3cf57c346019ca9d1992dcac3ef/generated/checkpoints/MovieLens100K-938abed0/LensKit.PopScorer-f4aa5539-42/predictions.json | study_runs/V100_P0_MINI_I05_R05/checkpoint/c1cab3cf57c346019ca9d1992dcac3ef_seed/generated/checkpoints/MovieLens100K-938abed0/LensKit.PopScorer-f4aa5539-42/predictions.json
192,fb62e009e9c58f38c45eeedf07bb504bc47c0dbc06e9aa247eb16c6f21aa6e9c,2,study_runs/V100_P0_MINI_I05_R05/checkpoint/c1cab3cf57c346019ca9d1992dcac3ef/generated/checkpoints/progress.json | study_runs/V100_P0_MINI_I05_R05/checkpoint/c1cab3cf57c346019ca9d1992dcac3ef_seed/generated/checkpoints/progress.json
266,92e4a08d1674e2d57711f83628907b155058800a24ffdb738a7d3b5cb64e75c3,2,study_runs/V100_P0_MINI_I05_R05/checkpoint/c1cab3cf57c346019ca9d1992dcac3ef/generated/checkpoints/results.json | study_runs/V100_P0_MINI_I05_R05/checkpoint/c1cab3cf57c346019ca9d1992dcac3ef_seed/generated/checkpoints/results.json
26233,efaa271a8e6d029d67491d7be5283f02bf4f3461222519f94f3bbb429a888070,2,study_runs/V100_P0_MINI_I05_R05/checkpoint/c1cab3cf57c346019ca9d1992dcac3ef/generated/prototype_metrics.png | study_runs/V100_P0_MINI_I05_R05/checkpoint/c1cab3cf57c346019ca9d1992dcac3ef_seed/generated/prototype_metrics.png
2758,8958a3fa619dfb740059eab776fa8fbe33c71b393389e6c2dc796afca8648005,2,study_runs/V100_P0_NANO_I05_R01/checkpoint/1390f6c0be5743b8927162dbbe425e75/code.py | study_runs/V100_P0_NANO_I05_R01/checkpoint/1390f6c0be5743b8927162dbbe425e75_seed/code.py
199,5951c79fd825ff6f29e49b51234527b245c3f17fbde367b3e8a4effe5d2b6205,2,study_runs/V100_P0_NANO_I05_R01/checkpoint/1390f6c0be5743b8927162dbbe425e75/generated/checkpoints/progress.json | study_runs/V100_P0_NANO_I05_R01/checkpoint/1390f6c0be5743b8927162dbbe425e75_seed/generated/checkpoints/progress.json
19425,76cee4c0bc76a15677dfc59f4e6c9e09ac24286bfa485663945b5f12f9e47c38,2,study_runs/V100_P0_NANO_I05_R01/checkpoint/1390f6c0be5743b8927162dbbe425e75/generated/precision5_seed_plot.png | study_runs/V100_P0_NANO_I05_R01/checkpoint/1390f6c0be5743b8927162dbbe425e75_seed/generated/precision5_seed_plot.png
43,4a4e2af26fe11229a6eb877f9571b07e9eb8dfeff3661b4c48e864fcaee4016c,2,study_runs/V100_P0_NANO_I05_R01/checkpoint/1390f6c0be5743b8927162dbbe425e75_iteration1/generated/repro/seeds.json | study_runs/V100_P0_NANO_I05_R01/checkpoint/1390f6c0be5743b8927162dbbe425e75_iteration2/generated/repro/seeds.json
403,0f829ff87427a284760e01353a23ca8ce523062b9f6c3b60d6ecff244907a224,2,study_runs/V100_P0_NANO_I05_R02/checkpoint/a995542cfc4648cd844976c6d425c697/code.py | study_runs/V100_P0_NANO_I05_R02/checkpoint/a995542cfc4648cd844976c6d425c697_seed/code.py
4913,90d55c5600348797412486c5d0d2a14601b668424fdb289ba6319c77a0b60cfe,2,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede/code.py | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_seed/code.py
205,00a5cf0787044bbf338472e9e29fad23af37308353a7aedf817b1746f695f9df,2,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede/out.log | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_seed/out.log
3440785,3daf589639aac1f04f73f082b234e2ab2ed93f10693f4b877e86413397c58c8a,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ALS_seed101/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ItemKNN_seed101/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_Pop_seed101/test.csv
12643075,bd63854f54c45f735f6e1388ada747409b719a28a08d4d5cb73c7221517021c6,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ALS_seed101/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ItemKNN_seed101/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_Pop_seed101/train.csv
3440727,273b5db6f12957613ff45f7201b08a56b49755c143645aaa644d8f81d9781d14,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ALS_seed202/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ItemKNN_seed202/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_Pop_seed202/test.csv
12643133,dbe5921152a01043c6022c380d492c6b75cc75ef21e926d1ba23679a56bfdb57,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ALS_seed202/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ItemKNN_seed202/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_Pop_seed202/train.csv
3440753,6f6b85cf2abd43bd6f4e917d1c97bb0770dbbb085b20c0381260f2051190d273,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ALS_seed303/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ItemKNN_seed303/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_Pop_seed303/test.csv
12643107,1b37b8f8a671f7cdfa87a3225dc3fbbbd0f9c9010bcc4c8e88abf775caeac563,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ALS_seed303/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ItemKNN_seed303/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_Pop_seed303/train.csv
3440943,9e596fec6a7f22d3a56f68da5c0b48b1602391f88bdbc1e52fd6b9f9e274b48b,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ALS_seed404/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ItemKNN_seed404/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_Pop_seed404/test.csv
